Client_ID,Total_Value,Frequency,LatestInvoiceDate,Recency
14377,617.05,2,2011-06-01 13:32:00,191
14378,131.25,1,2010-03-28 12:22:00,622
14379,1265.16,4,2011-10-26 16:43:00,44
14380,48.96,1,2010-01-26 17:11:00,682
14381,625.9399999999999,2,2011-10-18 17:10:00,52
14382,1193.6299999999999,2,2011-11-13 16:18:00,26
14383,1247.69,3,2011-11-01 15:53:00,38
14384,58.5,1,2010-07-27 09:53:00,501
14385,202.11,3,2011-11-30 15:36:00,9
14386,142.4,1,2011-02-16 09:45:00,297
14387,1727.6,3,2011-11-07 12:29:00,33
14388,6388.2,16,2011-11-29 13:32:00,10
14389,1898.01,5,2011-10-05 15:17:00,65
14390,6150.03,13,2011-11-29 13:49:00,10
14391,135.6,1,2010-05-12 09:42:00,577
14392,266.4,1,2010-10-03 12:56:00,432
14393,67.95,1,2011-05-05 18:16:00,218
14394,93.8,1,2010-05-24 10:43:00,565
14395,7801.93,20,2011-12-07 14:34:00,2
14396,1969.38,7,2011-10-05 16:09:00,65
14397,2612.96,19,2011-12-07 09:22:00,3
14398,707.79,2,2010-11-03 13:46:00,401
14399,2108.21,8,2010-11-10 13:23:00,394
14400,1732.47,3,2011-07-13 15:50:00,149
14401,6795.9,22,2011-12-05 13:30:00,4
14402,285.6,1,2010-02-25 13:20:00,652
14403,1880.51,6,2011-08-01 12:57:00,130
14404,2724.13,13,2011-11-06 12:30:00,34
14405,195.0,1,2010-11-18 11:40:00,387
14406,156.75,1,2011-08-12 16:54:00,119
14407,2157.73,6,2011-08-24 14:02:00,107
14408,4102.27,11,2011-11-29 11:41:00,11
14409,3427.29,9,2011-09-29 18:18:00,71
14410,2631.9,11,2011-09-08 15:08:00,92
14411,1063.0,1,2011-02-02 10:56:00,311
14412,1426.19,3,2011-10-28 10:45:00,43
14413,764.52,4,2010-12-12 13:37:00,362
14414,2399.33,8,2011-09-09 12:09:00,92
14415,11980.09,23,2011-12-08 14:38:00,1
14416,490.22,2,2011-11-17 15:22:00,22
14417,524.65,1,2010-11-17 10:55:00,388
14418,1937.25,3,2011-12-06 11:39:00,4
14419,1254.64,7,2011-11-29 11:22:00,11
14420,1639.17,4,2011-09-01 18:07:00,99
14421,2469.37,6,2011-10-13 13:24:00,57
14422,10271.52,19,2011-12-09 11:26:00,1
14423,916.6099999999999,3,2011-05-05 15:12:00,218
14424,322.08,1,2011-11-22 11:48:00,18
14425,661.39,3,2010-10-01 10:24:00,435
14426,11727.94,17,2011-11-16 12:25:00,24
14427,1263.52,4,2011-10-20 14:23:00,50
14428,1224.06,5,2011-12-02 13:17:00,7
14429,516.28,1,2010-11-01 10:08:00,404
14430,1220.9,3,2010-07-16 11:35:00,512
14431,2614.2,4,2011-02-10 10:40:00,303
14432,2248.5,6,2011-11-30 08:04:00,10
14433,280.7,1,2010-08-31 12:35:00,466
14434,1372.8,6,2011-11-18 08:56:00,22
14435,90.42,1,2010-07-26 12:33:00,502
14436,271.70000000000005,2,2011-09-02 10:13:00,99
14437,873.34,5,2010-12-09 09:27:00,366
14438,131.9,1,2011-02-06 14:56:00,306
14439,9443.04,5,2011-01-24 11:39:00,320
14440,5982.03,13,2011-12-01 15:42:00,8
14441,4611.6900000000005,11,2011-12-09 09:07:00,1
14442,5367.0199999999995,7,2011-05-19 11:36:00,205
14443,2082.97,5,2011-10-17 10:10:00,54
14444,120.44,1,2010-09-09 18:56:00,456
14445,221.65,1,2010-09-10 11:09:00,456
14446,1200.28,5,2011-12-09 11:34:00,1
14447,1711.73,6,2011-11-21 08:28:00,19
14448,375.35,2,2011-11-30 13:50:00,9
14449,2230.96,8,2011-11-21 12:06:00,19
14450,1128.44,7,2011-06-12 10:46:00,181
14451,3258.68,12,2011-10-10 13:38:00,60
14452,658.95,4,2011-11-29 12:06:00,11
14453,119.93,1,2011-06-02 14:15:00,190
14454,977.3,5,2010-11-28 13:26:00,376
14455,617.72,4,2010-10-03 15:48:00,432
14456,3017.28,9,2011-12-04 13:59:00,5
14457,113.64,1,2011-02-02 09:39:00,311
14458,228.07,1,2010-11-24 12:43:00,381
14459,5375.741,2,2011-07-07 13:35:00,155
14460,1093.5,9,2011-08-21 14:19:00,110
14461,6676.91,13,2011-07-14 17:11:00,148
14462,2242.81,12,2011-10-04 15:55:00,66
14463,786.5699999999999,4,2011-09-02 15:20:00,98
14464,111.0,2,2010-05-20 18:00:00,568
14465,3925.85,11,2011-04-07 12:38:00,247
14466,4267.15,13,2011-11-10 14:07:00,29
14467,2203.2400000000002,12,2011-11-22 12:48:00,18
14468,204.24,1,2009-12-06 12:21:00,734
14469,2093.46,4,2010-10-19 14:30:00,416
14470,712.04,3,2011-11-28 10:31:00,12
14471,400.95,2,2010-04-27 17:12:00,591
14472,2118.72,9,2011-08-28 11:01:00,104
14473,234.34000000000003,2,2011-09-26 15:10:00,74
14474,1258.8899999999999,2,2011-10-24 13:26:00,46
14475,1151.15,4,2011-09-29 10:46:00,72
14476,193.0,1,2011-03-27 15:39:00,257
14477,1969.6,7,2011-11-20 11:11:00,20
14478,1276.66,4,2010-11-22 15:29:00,382
14479,1124.71,4,2011-03-31 09:07:00,254
14480,1299.52,4,2011-11-28 16:35:00,11
14481,2284.69,5,2011-06-28 10:38:00,165
14482,4306.72,12,2011-11-21 13:14:00,18
14483,257.1,2,2011-03-03 10:26:00,282
14484,1070.98,4,2011-10-20 14:11:00,50
14485,162.8,1,2011-11-01 12:25:00,39
14486,175.5,2,2010-07-16 09:42:00,512
14487,1266.27,7,2011-11-13 12:17:00,27
14488,1064.28,1,2011-10-03 09:30:00,68
14489,1574.93,4,2011-05-16 14:51:00,207
14490,1273.47,2,2010-10-29 15:04:00,406
14491,340.93,2,2011-06-17 15:22:00,175
14492,1921.91,7,2010-10-05 13:21:00,430
14493,5087.86,10,2011-12-02 16:14:00,7
14494,401.46,3,2011-11-14 09:21:00,26
14495,174.8,3,2011-10-20 12:28:00,51
14496,2363.89,7,2011-02-01 09:01:00,312
14497,697.0600000000001,2,2011-02-03 17:01:00,309
14498,3900.83,10,2011-10-28 12:09:00,43
14499,2101.79,7,2011-11-13 13:01:00,26
14500,356.85,3,2011-09-12 16:45:00,88
14501,251.21,2,2011-06-09 12:02:00,184
14502,2429.83,11,2011-11-20 11:50:00,20
14503,3543.26,6,2011-12-06 13:30:00,3
14504,673.26,4,2011-10-23 16:00:00,47
14505,11879.08,19,2011-11-22 15:45:00,17
14506,2960.25,7,2011-11-22 13:02:00,17
14507,3216.7400000000002,11,2011-11-16 12:21:00,24
14508,822.92,5,2011-11-17 19:48:00,22
14509,110.95,1,2010-06-23 13:21:00,534
14510,979.85,3,2010-11-29 12:46:00,376
14511,1314.81,5,2011-11-28 17:05:00,11
14512,1215.97,7,2011-06-05 12:39:00,188
14513,788.01,6,2011-08-31 11:25:00,101
14514,4380.04,9,2011-10-09 16:05:00,61
14515,3724.06,12,2011-11-22 11:37:00,18
14516,151.17,1,2010-07-11 14:07:00,516
14517,330.45,2,2011-11-06 14:20:00,33
14518,174.37,1,2011-10-06 14:43:00,64
14519,203.14,2,2010-01-25 11:18:00,684
14520,270.6,2,2011-12-08 09:46:00,2
14521,199.45000000000002,1,2010-08-05 16:35:00,491
14522,1748.42,8,2011-11-15 13:24:00,24
14523,241.09,1,2011-08-23 13:13:00,108
14524,2909.86,13,2011-11-08 12:29:00,32
14525,8026.54,17,2011-11-20 11:37:00,20
14526,258.65,1,2010-11-15 13:32:00,389
14527,27246.88,122,2011-12-07 12:19:00,3
14528,364.21999999999997,1,2011-11-02 17:09:00,37
14529,578.61,3,2011-10-10 15:27:00,60
14530,6088.87,16,2011-11-14 10:38:00,26
14531,376.34,1,2010-08-17 10:16:00,480
14532,3845.78,11,2011-04-17 13:05:00,236
14533,3466.37,11,2011-11-15 12:05:00,25
14534,6187.66,26,2011-12-07 12:19:00,3
14535,5973.2300000000005,9,2011-10-10 15:39:00,60
14536,170.95,1,2011-03-25 12:21:00,260
14537,641.4,2,2011-10-13 10:54:00,58
14538,1370.8400000000001,5,2011-10-06 10:31:00,65
14539,537.48,2,2011-11-24 09:50:00,16
14540,3709.64,11,2011-11-30 10:15:00,10
14541,2491.38,14,2011-10-12 10:08:00,59
14542,103.25,1,2011-06-07 08:19:00,186
14543,14587.87,39,2011-11-11 12:45:00,29
14544,2938.53,3,2011-11-15 15:06:00,24
14545,349.25,1,2010-02-03 15:23:00,674
14546,5184.84,11,2011-12-04 13:00:00,5
14547,3974.75,8,2011-12-06 11:06:00,4
14548,2541.29,9,2011-07-12 12:19:00,151
14549,913.6,4,2011-02-01 13:47:00,311
14550,1345.06,4,2011-11-29 12:12:00,11
14551,878.09,7,2011-11-21 13:36:00,18
14552,507.93,3,2011-07-11 12:49:00,152
14553,1818.6,9,2011-11-20 13:20:00,19
14554,2279.4900000000002,4,2011-11-29 16:44:00,10
14555,2304.03,6,2011-10-13 16:24:00,57
14556,815.69,3,2010-04-22 14:57:00,596
14557,788.38,1,2011-09-15 15:48:00,85
14558,655.5,3,2010-02-23 12:51:00,654
14559,75.6,1,2010-11-14 16:05:00,390
14560,6114.03,44,2011-12-02 15:22:00,7
14561,1080.76,3,2011-09-25 12:39:00,76
14562,6638.150000000001,26,2011-12-06 11:05:00,4
14563,640.54,2,2010-07-18 12:01:00,510
14564,2605.62,2,2010-10-01 09:02:00,435
14565,3859.2200000000003,5,2011-09-05 09:07:00,96
14566,4092.0,4,2011-08-21 11:05:00,111
14567,1530.3600000000001,2,2011-10-14 10:21:00,57
14568,919.7,1,2010-09-30 17:15:00,435
14569,597.3299999999999,4,2011-12-08 14:58:00,1
14570,613.75,3,2011-03-04 10:58:00,281
14571,160.0,1,2010-10-10 15:06:00,425
14572,5526.88,11,2011-12-06 14:40:00,3
14573,2163.12,13,2011-06-13 11:15:00,180
14574,143.70000000000002,1,2009-12-07 12:42:00,733
14575,420.22,1,2010-08-08 14:51:00,488
14576,35.400000000000006,1,2010-12-02 17:51:00,372
14577,1364.15,7,2011-11-27 12:47:00,13
14578,168.63,1,2011-12-06 17:18:00,3
14579,105.56,1,2010-10-03 14:36:00,432
14580,14.850000000000001,1,2010-07-09 15:20:00,518
14581,409.65,2,2011-11-23 12:39:00,17
14582,114.11,1,2011-10-30 11:56:00,41
14583,1660.29,8,2011-12-04 12:32:00,6
14584,1738.16,8,2011-06-23 18:33:00,169
14585,1143.27,5,2011-10-20 14:33:00,50
14586,237.36,1,2011-03-08 10:04:00,277
14587,1580.29,9,2011-11-21 11:34:00,19
14588,135.39,1,2010-05-10 15:08:00,578
14589,39.75,1,2010-12-03 11:42:00,372
14590,2993.37,20,2010-10-11 12:06:00,425
14591,1320.21,4,2011-11-24 13:57:00,15
14592,557.94,3,2011-11-04 16:35:00,35
14593,3665.5299999999997,12,2011-11-18 12:48:00,22
14594,363.33,2,2011-12-02 13:28:00,7
14595,2164.45,8,2011-11-20 12:12:00,20
14596,222.22000000000003,1,2010-03-23 12:13:00,627
14597,2184.63,6,2011-11-28 13:13:00,11
14598,384.04,2,2011-10-26 13:19:00,44
14599,457.89,2,2010-11-14 14:49:00,390
14600,865.1700000000001,2,2011-02-07 09:48:00,306
14601,213.96,1,2011-11-29 09:48:00,11
14602,205.35999999999999,1,2010-02-21 15:47:00,656
14603,660.0,1,2011-03-10 10:27:00,275
14604,143.85999999999999,1,2010-03-16 13:00:00,633
14605,921.5600000000001,4,2010-11-30 14:07:00,374
14606,29951.37,192,2011-12-08 19:28:00,1
14607,23763.13,22,2011-11-24 10:35:00,16
14608,3352.94,11,2011-12-05 16:52:00,4
14609,1486.2,10,2011-09-28 12:54:00,72
14610,24.35,2,2010-11-09 10:58:00,396
14611,604.3299999999999,2,2010-09-22 09:19:00,444
14612,877.7,1,2010-10-20 16:01:00,415
14613,76.32000000000001,1,2010-01-28 13:02:00,680
14614,295.13,1,2010-11-18 13:04:00,386
14615,951.76,5,2010-11-10 13:36:00,394
14616,527.78,5,2011-04-11 09:54:00,243
14617,190.47000000000003,2,2010-11-02 11:41:00,403
14618,1342.32,7,2011-11-30 13:45:00,9
14619,1291.24,2,2011-04-08 07:37:00,246
14620,412.78000000000003,2,2011-05-18 11:58:00,206
14621,3000.57,9,2011-12-08 16:22:00,1
14622,320.58000000000004,1,2011-06-08 12:42:00,185
14623,2016.98,10,2011-11-07 13:56:00,32
14624,814.07,6,2011-10-13 13:44:00,57
14625,4497.88,11,2011-05-27 15:32:00,196
14626,5410.92,11,2011-11-16 10:37:00,24
14627,462.75,1,2010-11-25 16:32:00,379
14628,1998.0,5,2011-09-09 14:58:00,91
14629,955.26,2,2011-12-05 16:55:00,4
14630,338.65,1,2010-08-12 16:38:00,484
14631,2025.69,6,2011-10-20 11:17:00,51
14632,114.56,1,2011-03-22 08:49:00,263
14633,344.90000000000003,1,2011-03-18 17:07:00,266
14634,2124.46,4,2010-09-28 10:40:00,438
14635,215.22,1,2010-09-12 10:47:00,454
14636,609.85,2,2011-11-03 16:12:00,36
14637,106.67999999999999,1,2010-01-31 15:52:00,677
14638,443.6,1,2011-10-20 10:10:00,51
14639,4978.96,9,2011-10-18 15:06:00,52
14640,3649.36,10,2011-11-15 13:07:00,24
14641,110.46,1,2011-11-18 10:42:00,22
14642,96.12,1,2011-10-12 11:08:00,59
14643,1679.89,5,2011-06-22 14:41:00,170
14644,2247.72,7,2011-10-03 08:30:00,68
14645,876.89,3,2011-07-06 09:15:00,157
14646,528602.52,151,2011-12-08 12:12:00,2
14647,506.04,2,2011-05-22 13:40:00,201
14648,4466.65,15,2010-10-19 13:12:00,416
14649,3651.19,9,2011-12-05 12:30:00,5
14650,62.5,1,2010-04-29 20:27:00,589
14651,2025.52,9,2011-10-03 15:52:00,67
14652,114.18,1,2011-09-23 14:21:00,77
14653,3593.06,12,2011-12-08 13:45:00,1
14654,246.86,1,2009-12-01 12:57:00,738
14655,3878.51,7,2011-12-01 16:28:00,8
14656,790.0,5,2011-06-23 13:51:00,169
14657,1450.19,6,2011-11-22 12:47:00,18
14658,247.15,2,2011-12-04 15:35:00,5
14659,2529.93,9,2011-12-01 12:17:00,9
14660,285.74,2,2011-09-14 11:34:00,87
14661,107.95,1,2011-11-13 11:51:00,27
14662,1376.43,7,2011-11-11 12:13:00,29
14663,490.6,2,2010-10-05 13:21:00,430
14664,636.24,2,2011-11-20 10:59:00,20
14665,2749.65,7,2011-10-10 09:14:00,61
14666,195.25,1,2011-11-15 12:57:00,24
14667,20395.34,54,2011-11-29 11:30:00,11
14668,111.63,1,2010-09-20 15:03:00,445
14669,3216.78,7,2011-04-12 11:43:00,242
14670,583.33,3,2011-03-04 14:13:00,280
14671,1127.45,2,2010-06-08 13:39:00,549
14672,1113.14,4,2011-04-19 10:19:00,235
14673,3037.32,7,2011-12-06 14:31:00,3
14674,173.66,1,2010-07-18 14:25:00,509
14675,1015.58,2,2011-11-23 12:58:00,16
14676,8356.79,12,2011-11-08 13:29:00,31
14677,184.91,1,2010-04-26 09:48:00,593
14678,403.39,1,2010-05-09 14:32:00,579
14679,1289.44,3,2010-11-23 11:51:00,382
14680,55688.5,58,2011-11-14 16:59:00,25
14681,875.1500000000001,6,2011-09-29 15:52:00,71
14682,1514.81,6,2011-06-05 12:12:00,188
14683,146.56,1,2010-04-30 17:18:00,588
14684,1430.03,6,2011-11-14 11:33:00,26
14685,4536.64,8,2010-05-12 13:08:00,576
14686,852.53,5,2010-10-21 18:31:00,414
14687,1402.06,3,2011-08-25 11:59:00,107
14688,7190.42,28,2011-12-02 12:26:00,8
14689,112.8,1,2011-05-15 11:22:00,209
14690,777.68,4,2011-10-26 15:39:00,44
14691,2114.33,5,2011-11-09 12:30:00,31
14692,1715.1399999999999,12,2011-07-25 15:08:00,137
14693,1165.36,7,2011-03-20 12:50:00,265
14694,244.31,1,2010-04-01 19:46:00,617
14695,1534.22,3,2010-07-08 14:18:00,519
14696,2473.28,8,2011-12-05 13:43:00,4
14697,188.60999999999999,2,2011-05-05 15:39:00,218
14698,1217.27,5,2011-12-08 12:26:00,2
14699,702.6,4,2011-05-09 14:54:00,214
14700,3076.06,5,2011-11-07 14:40:00,32
14701,4487.11,15,2011-11-29 12:38:00,11
14702,6368.78,29,2011-12-08 19:29:00,1
14703,318.17,1,2011-11-25 09:23:00,15
14704,1752.92,11,2011-11-28 12:51:00,11
14705,179.0,1,2011-05-25 12:39:00,199
14706,367.54,1,2010-03-31 11:09:00,619
14707,139.2,2,2010-09-30 11:37:00,436
14708,1793.22,5,2011-12-07 08:21:00,3
14709,8886.33,25,2011-11-24 15:41:00,15
14710,1899.79,13,2011-11-25 14:53:00,14
14711,2839.62,11,2011-11-29 14:58:00,10
14712,1328.0700000000002,4,2011-11-10 12:59:00,29
14713,5115.76,21,2011-11-30 16:26:00,9
14714,906.24,4,2011-11-15 13:07:00,24
14715,1825.45,8,2011-11-15 12:10:00,25
14716,543.28,3,2011-10-27 17:29:00,43
14717,81.3,1,2009-12-06 13:05:00,733
14718,226.42,1,2010-10-25 13:07:00,410
14719,1581.84,5,2011-12-08 12:43:00,2
14720,663.81,3,2011-12-04 12:02:00,6
14721,109.07,1,2010-11-25 13:08:00,379
14722,489.52,3,2011-07-15 14:58:00,147
14723,1803.06,11,2011-11-29 15:23:00,10
14724,341.9,1,2010-04-28 13:26:00,590
14725,1252.74,4,2011-11-15 12:42:00,25
14726,116.5,1,2010-02-23 12:35:00,655
14727,463.72999999999996,3,2011-03-10 14:45:00,274
14728,190.58,1,2010-10-22 15:57:00,413
14729,586.24,3,2010-12-01 12:43:00,374
14730,1897.57,8,2011-12-08 14:39:00,1
14731,380.02,3,2011-10-23 15:54:00,47
14732,5517.07,19,2011-12-01 14:34:00,8
14733,14335.15,15,2011-11-23 15:39:00,16
14734,1056.42,4,2010-10-10 12:04:00,426
14735,12240.16,56,2011-12-06 12:09:00,4
14736,374.05,2,2010-08-11 15:21:00,485
14737,3554.17,4,2011-12-06 10:16:00,4
14738,1821.9,9,2011-10-28 08:56:00,43
14739,11573.62,25,2011-12-05 16:54:00,4
14740,4161.06,11,2011-05-26 18:17:00,197
14741,1713.09,7,2011-11-28 08:48:00,12
14742,579.85,1,2010-09-30 14:07:00,435
14743,50.48,1,2010-04-26 10:26:00,593
14744,3660.08,14,2011-11-23 12:51:00,16
14745,2551.41,12,2011-08-19 10:05:00,113
14746,593.5,4,2010-10-29 14:44:00,406
14747,328.2,1,2011-04-04 14:09:00,249
14748,2681.9,10,2011-11-10 18:33:00,29
14749,310.15,1,2010-08-17 12:36:00,480
14750,112.03,1,2009-12-03 17:57:00,736
14751,126.45,2,2010-01-24 13:37:00,684
14752,389.64,1,2011-10-27 11:55:00,44
14753,869.51,2,2011-09-13 14:50:00,87
14754,1547.93,6,2011-10-26 12:01:00,45
14755,9972.550000000001,25,2011-11-30 11:24:00,10
14756,2653.76,3,2011-11-24 18:13:00,15
14757,420.5,1,2011-09-25 14:36:00,75
14758,2864.97,7,2011-07-18 08:21:00,145
14759,1625.97,3,2011-12-05 12:03:00,5
14760,89.2,1,2011-02-15 16:27:00,297
14761,447.92,3,2011-10-12 12:10:00,59
14762,417.57,2,2011-03-21 08:20:00,264
14764,278.3,1,2011-10-24 11:54:00,47
14765,254.11,3,2011-11-10 19:53:00,29
14766,6375.7300000000005,11,2011-12-01 16:05:00,8
14767,382.81,1,2010-08-22 14:54:00,474
14768,192.60000000000002,2,2011-11-22 12:54:00,17
14769,15514.11,17,2011-12-07 10:24:00,3
14770,3637.64,8,2011-04-21 14:21:00,232
14771,594.62,2,2010-03-28 12:52:00,621
14772,139.26,1,2011-08-19 15:04:00,112
14773,140.55,1,2010-04-26 10:29:00,593
14774,241.45,1,2010-06-29 12:26:00,529
14775,1011.9,3,2011-10-12 15:27:00,58
14776,3708.3,15,2011-10-19 15:34:00,51
14777,307.56,1,2010-11-01 12:50:00,404
14778,730.86,2,2011-08-04 15:23:00,127
14779,386.15,3,2011-03-04 12:42:00,281
14780,447.68,2,2011-10-16 12:46:00,55
14782,200.10000000000002,1,2011-01-24 11:12:00,320
14783,307.3,1,2010-02-18 16:16:00,659
14784,449.93,3,2011-11-13 13:30:00,26
14785,77.4,2,2011-11-29 13:21:00,10
14786,90.96,1,2010-06-07 13:42:00,550
14787,110.65,1,2010-08-25 14:38:00,471
14788,1156.32,3,2011-12-02 17:06:00,7
14789,197.64,1,2011-11-11 08:59:00,29
14790,2526.62,10,2011-11-23 09:28:00,17
14791,303.63,1,2010-04-12 10:24:00,607
14792,6.2,1,2011-10-07 09:19:00,64
14793,625.9,2,2011-11-18 14:50:00,21
14794,1953.9,10,2011-12-07 10:11:00,3
14795,131.45000000000002,1,2011-06-26 13:04:00,166
14796,10169.33,27,2011-12-08 15:31:00,1
14797,300.31,1,2010-07-20 14:07:00,507
14798,724.31,8,2011-10-18 10:58:00,53
14799,338.15,2,2011-10-19 16:16:00,51
14800,7191.33,17,2011-10-23 12:46:00,48
14801,189.34,1,2011-10-09 15:24:00,61
14802,1502.98,2,2010-09-27 16:34:00,438
14803,845.55,3,2011-06-30 13:58:00,162
14804,353.27,1,2011-12-01 11:20:00,9
14805,1082.55,7,2011-11-24 16:20:00,15
14806,303.43,2,2011-09-25 15:32:00,75
14807,504.14,2,2010-11-14 12:47:00,391
14808,2718.6,8,2011-10-31 12:21:00,40
14809,686.76,2,2010-03-28 15:44:00,621
14810,2354.03,13,2011-10-30 11:19:00,41
14811,170.5,1,2010-11-17 13:09:00,387
14812,178.85,1,2010-04-20 12:13:00,599
14813,888.91,4,2010-12-05 11:57:00,370
14814,154.21,1,2010-05-07 14:10:00,581
14815,778.5,2,2011-11-03 11:36:00,37
14816,271.85,1,2011-05-26 13:16:00,197
14817,3959.86,7,2011-05-23 13:35:00,200
14818,1153.56,6,2011-09-27 11:01:00,74
14819,456.41,4,2011-10-06 13:41:00,64
14820,1274.76,9,2011-11-18 15:41:00,21
14821,1230.15,7,2010-12-08 08:43:00,367
14822,157.70000000000002,1,2010-08-11 12:52:00,485
14823,321.43,3,2011-06-12 13:12:00,180
14824,4022.9100000000003,10,2011-11-29 14:20:00,10
14825,4735.08,24,2011-12-06 11:38:00,4
14826,385.2,2,2010-05-07 09:00:00,582
14828,9839.460000000001,13,2011-05-27 10:16:00,197
14829,1455.8700000000001,7,2011-11-10 16:16:00,29
14830,188.88,1,2011-10-17 14:29:00,53
14831,1676.57,3,2010-01-28 14:31:00,680
14832,322.69,1,2010-03-19 15:14:00,630
14833,94.8,1,2010-07-29 10:06:00,499
14834,2206.16,7,2011-11-22 10:30:00,18
14835,297.0,2,2010-06-29 10:08:00,529
14836,102.44999999999999,3,2011-11-29 16:45:00,10
14837,3460.32,9,2011-09-11 10:58:00,90
14838,769.9200000000001,2,2010-10-12 15:46:00,423
14839,915.28,3,2010-10-17 13:01:00,418
14840,362.71,2,2011-03-17 12:00:00,268
14841,7163.0,14,2011-10-17 15:03:00,53
14842,2824.69,4,2011-10-27 12:37:00,44
14843,211.79999999999998,1,2010-09-29 12:39:00,437
14844,6702.43,10,2011-10-07 10:41:00,64
14845,150.0,1,2010-04-19 10:19:00,600
14846,437.4,1,2010-10-08 17:07:00,427
14847,1348.95,3,2011-07-14 10:52:00,149
14848,310.56,1,2010-10-31 12:22:00,405
14849,15407.61,43,2011-11-18 10:58:00,22
14850,1770.96,7,2011-02-01 11:21:00,312
14851,829.4100000000001,3,2011-11-16 14:20:00,23
14852,6132.43,18,2011-10-12 13:20:00,58
14853,1376.87,5,2011-11-15 16:56:00,24
14854,4303.06,11,2011-09-22 17:00:00,78
14855,6520.3,7,2011-08-12 14:02:00,119
14856,1290.53,3,2011-11-03 14:53:00,36
14857,3651.851,7,2011-10-11 09:23:00,60
14858,180.75,1,2010-07-22 10:51:00,506
14859,1705.64,5,2011-11-27 11:18:00,13
14860,170.32,1,2011-11-20 14:17:00,19
14861,1380.73,10,2011-10-18 12:54:00,52
14862,841.1999999999999,2,2011-11-14 10:01:00,26
14863,266.76,1,2011-11-10 15:04:00,29
14865,92.52000000000001,4,2011-12-02 16:25:00,7
14866,20746.54,19,2011-11-29 11:45:00,11
14867,2952.06,16,2011-06-07 11:39:00,186
14868,4184.01,12,2011-12-06 14:49:00,3
14869,2778.14,6,2011-12-01 12:36:00,9
14870,1838.95,6,2011-03-23 10:51:00,262
14871,1228.17,9,2011-12-06 13:42:00,3
14872,816.6,3,2010-08-13 12:34:00,484
14873,854.13,2,2011-05-13 13:52:00,210
14874,116.18,1,2010-06-22 14:58:00,535
14875,2862.4,3,2011-08-24 12:20:00,108
14876,256.7,2,2010-07-06 14:57:00,521
14877,425.85,2,2010-10-17 13:09:00,418
14878,4076.5,25,2011-11-27 11:15:00,13
14879,185.06,1,2010-01-24 11:35:00,685
14880,690.59,3,2011-09-23 13:42:00,77
14881,255.4,1,2011-11-20 11:06:00,20
14882,3546.65,14,2011-11-13 12:47:00,27
14883,761.59,6,2011-11-21 10:23:00,19
14884,120.6,1,2010-02-08 12:56:00,669
14885,1598.12,3,2011-07-31 12:05:00,132
14886,364.8,1,2011-04-01 08:56:00,253
14887,1862.0,1,2011-09-21 15:32:00,79
14888,369.2,1,2011-05-16 14:58:00,207
14889,135.9,1,2011-01-07 15:19:00,336
14890,817.25,3,2011-03-31 11:57:00,254
14891,1106.73,4,2011-07-14 18:08:00,148
14892,202.35000000000002,1,2010-01-18 08:58:00,691
14893,1809.6100000000001,3,2011-11-30 12:31:00,10
14894,1492.81,3,2011-09-15 13:51:00,85
14895,25119.54,38,2011-12-02 09:23:00,8
14896,1826.0,8,2011-05-19 10:20:00,205
14897,3140.54,8,2011-12-02 10:32:00,8
14898,3365.95,14,2011-11-16 14:54:00,23
14899,1331.38,1,2010-11-09 15:20:00,395
14900,13.919999999999998,1,2010-07-05 15:09:00,522
14901,1919.0,12,2011-11-28 17:09:00,11
14902,1035.6200000000001,3,2011-11-14 10:34:00,26
14903,2795.33,5,2011-11-18 16:07:00,21
14904,1630.49,4,2011-12-07 12:55:00,2
14905,1971.39,8,2011-07-05 12:41:00,158
14906,68.44,1,2010-09-20 16:30:00,445
14907,5547.72,16,2011-12-06 14:14:00,3
14908,381.9,2,2011-09-26 12:56:00,74
14909,1404.68,3,2010-09-28 16:56:00,437
14910,434.35,4,2011-12-07 10:06:00,3
14911,291420.81,398,2011-12-08 15:54:00,1
14912,1889.25,6,2011-11-23 09:20:00,17
14913,4073.13,8,2011-11-04 08:29:00,36
14915,1811.25,11,2011-09-09 13:34:00,91
14916,3042.95,8,2011-09-30 09:20:00,71
14917,1123.75,2,2010-04-22 11:28:00,597
14918,5955.81,9,2011-08-16 11:50:00,116
14919,359.35,1,2010-06-18 13:06:00,539
14920,1607.17,3,2011-05-11 10:32:00,213
14921,1316.07,2,2011-11-09 13:17:00,30
14922,843.74,2,2010-11-11 11:14:00,394
14923,749.1,1,2011-10-20 11:51:00,51
14924,931.01,3,2011-04-08 09:25:00,246
14926,359.4,2,2010-11-23 07:13:00,382
14927,308.2,1,2010-11-08 12:30:00,397
14928,223.91000000000003,1,2010-03-22 09:14:00,628
14929,836.69,2,2011-11-07 17:21:00,32
14930,5236.7300000000005,6,2011-08-23 10:31:00,109
14931,1257.68,5,2011-12-05 10:19:00,5
14932,666.13,2,2010-12-09 11:48:00,366
14933,1770.0,4,2010-09-22 10:47:00,444
14934,3503.5,5,2011-09-19 10:10:00,82
14935,2849.83,2,2011-02-15 14:44:00,297
14936,12410.81,12,2011-11-06 10:30:00,34
14937,1621.88,3,2011-10-14 12:29:00,57
14938,2322.43,2,2010-05-26 13:38:00,562
14940,531.49,2,2010-10-18 10:47:00,418
14941,182.1,1,2010-05-10 11:30:00,579
14942,746.56,4,2010-11-03 10:51:00,402
